data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
23 de julho de 2023;Decepcionante;;Quando eu cheguei a porta nao abria com o cartao. O mensageiro foi buscar novos cartoes e continuou sem abrir, entao resolveram trocra a macaneta e, em vez de nos passarem para outro quarto, deixaram a gente esperando. Mas o pior estava por vir: apos o troca da fechadura, saimos e quando voltamos tarde da noite a porta nao abria, chamaram a manutenção enquanto esperavamos no corregor quente (com meu filho autista de 4 anos e minha filha de 7), depois de ver que ia demorar fui ora brinquedoteca e estava fechada, ficamos no saguão e depois de um bom tempo botaram a gente em um quarto, e mais um tempo depois conseguiram abrir e trazer nossas coisas para esse novo quarto.;4;;;;;;
20 de julho de 2023;Pessima experiência.;;Quartos sujos, velhos e com pertences de hóspedes anteriores.;1;;;;;;
13 de julho de 2023;Bom;Localização muito boa. Café da manhã excepcional, funcionários bastantes atenciosos, educados e solícitos.;Ar condicionado não controlava a temperatura, motivo pelo qual, não tive uma boa noite de sono. Instalações um pouco antigas.;7;;;;;;
6 de julho de 2023;Acima;Boa mas precisa atualizar;Antiga precisa alguns reparos uma época especial como São João e São Pedro nada tinha de referência . Para criança nenhuma brincadeira sem lojas com chuva que fez não tínhamos nada a fazer no hotel hotel com aspecto decaído;7;;;;;;
24 de junho de 2023;Péssimo;;Check in inicia as 14h, cheguei às 22h e meu quarto não tinha quarto.;;;;;;;
;;;;;;;;;;
"Fiz reserva a mais de 15 dias e qdo chego não tem quarto.""";1;;;;;;;;;
24 de junho de 2023;Cara pelo que foi;Localização;Checkin muito lento;;;;;;;
Café da manhã péssimo ;;;;;;;;;;
Tv do quarto muito pequena ;;;;;;;;;;
"Colchão desconfortável""";5;;;;;;;;;
23 de junho de 2023;Atende o propósito.;Localização, parque aquático e atendimento dos funcionários.;Quartos com estrutura antiga, precisar de uma upgrade.;7;;;;;;
25 de maio de 2023;Bom;;quarto Velho;7;;;;;;
23 de maio de 2023;foi ruim.;pedi um quarto com duas camas de casal , cheguei me colocaram em um quarto com um cama e sofá cama péssimo , muito baralho em cima do quarto foi impossível descansar.;de nada.;3;;;;;;
18 de maio de 2023;Agradável;Limpeza, equipe, café da manhã, academia, piscina;Colchão desconfortável;7;;;;;;
4 de maio de 2023;Pagar caro para ser tratado como refugiado;Localização;Atendimento do pessoal, parece que tão me fazendo o favor de hospedar.;3;;;;;;
3 de maio de 2023;Bom;Boa estrutura, ótimos funcionários e boa comida.;Hotel muito cheio, aberto para eventos o que dificultou o acesso ao restaurante e ao almoço, além do check-in que demorou bastante devido a quantidade de gente.;7;;;;;;
3 de maio de 2023;Bom;Localizacao muito boa,;;;;;;;;
Atendimento agradavel;,O check-in é demorado demais; fiquei duas vezes nesse hotel no mês de março; na primeira fiz o check-in antecipado que me enviaram por email; informando todos os dados inclusive copias de documentos; chegando no hotel; pediram tudo de novo as mesmas informacoes e demorou quase meia hora para fazer o check-in; na segunda vez fiz a reserva pelo booking.com pela manhã; quando cheguei no hotel no final da tarde ninguém achava a reserva e eles não tinham nenhuma informação da minha ultima estada que pudessem reutilzar para agilizar o check-in; ou seja; mais meia hora perdida.
O hotel precisa de uma reforma geral; um dos elevadores da segunda torre faz muito barulho;" o que deixar qualquer um muito apreensivo quando a sua segurança.""";7;;;;;;;
30 de abril de 2023;Satisfatório;A estrutura do hotel é muito boa...Quartos confortáveis e piscina super agradável....;O atendimento dos garçons é péssimo!!!!! Quando solicitava algo só chegava 1 hora depois...Pra mim nesta questão foi decepcionante....Demoram no atendimento e não são nada atenciosos...Pela estrutura que o hotel tem foi bastante frustante...;6;;;;;;
24 de abril de 2023;5;Localização;Café da manhã muito desorganizado com muita gente e poucos funcionários. Muita fila. Horrível;5;;;;;;
25 de março de 2023;Experiência lamentável;;No checkin, queriam me cobrar um valor maior que a reserva no Booking.com. O cartão de acesso ao quarto não funcionava nunca. Sempre tinha que voltar na recepção. Encontrei no quarto um tufo de cabelos da hóspede anterior na primeira vez que entrei. No checkout, disseram que havia um problema com o pagamento das minhas diárias, que foram pagas antecipadamente.;2;;;;;;
23 de março de 2023;hotel com tarifa alta e precisando urgente de manutenção;não gostei do quarto;limpeza do quarto, conforto da cama, banheiro, tampa do sanitário, chuveiro;6;;;;;;
22 de março de 2023;Decepcionante. Incoerente com a nota do Booking.;Colchão da cama de casal muito bom e localização ótima.;Banheiro antigo, com ferrugens em vários pontos;;;;;;;
fiquei no quarto família e os sofás cama são muito muito muito desconfortáveis. São feitos de um pequeno colchonete apenas. Fiz reserva para dois adultos e duas crianças e ao chegar; tarde da noite; com as crianças dormindo; me deparei com esses sofás não preparados para o sono. Tive que ligar na recepção e solicitar o preparo pois nem roupa de cama tinha no quarto. ;;;;;;;
Café da manhã razoável;" mas a temperatura estava uns 15 graus. Insalubre o nível do ar condicionado utilizado. Muitas pessoas em volta encolhidas ou tomando café muito rápido pra sair dali.""";4;;;;;;;;
11 de março de 2023;hotel antigo, mas bem conservado.;quarto limpo e confortável.;eu e meus filhos ficamos com rinite alérgica! mas não sei dizer exatamente porque! pode ser algum produto de limpeza. esqueci a sandália crocs do meu filho no hotel, e quando entrei em contato com o mesmo, tive a resposta que não foi encontrada. Meu filho veio chorando de recife a minas Gerais.;5;;;;;;
1º de março de 2023;razoável;;foi solicitado cama extra na reserva ;;;;;;;
"porem só foi montada após as 00:00 horas ( 2 horas após o meu checkin com muita insistência )""";6;;;;;;;;;
24 de fevereiro de 2023;;;;7;;;;;;
23 de fevereiro de 2023;Bom;As instalações do hotel são boas, os funcionários são cordiais, a localização também é boa;Aparentemente o hotel não estava preparado para o fluxo do carnaval, na reserva solicitamos cama de casal, o que foi confirmado pelo hotel, no momento do check-in não tinha apartamento disponível, chegamos às 14 horas e o apartamento não estava disponível, pediram para que aguardassemos, saímos para almoçar e voltamos duas horas depois e o apartamento ainda não estava disponível e tivemos que ficar em outro apartamento.;7;;;;;;
22 de fevereiro de 2023;Bom;da estrutura;da gerente que nos atendeu muito mal, não tem jeito pra lidar com os hóspedes e o fato de não poder usar a área da piscina a noite;7;;;;;;
9 de fevereiro de 2023;lamento ter vindo aqui.;Nada e não é a primeira vez. já fui várias outras vezes, a cada vez piora.;Banheiro com o ralo entupido , a pia também entupida, toalha parece papel de embrulhar pregos de tão dura e áspera, café da manhã ruim, mal feito com pães velhos , além de um barulho diabólico.;3;;;;;;
2 de fevereiro de 2023;Boa estrutura, porém quartos mal conservados;Estrutura do hotel;Conservação e limpeza do quarto que fiquei na torre 1.;6;;;;;;
29 de janeiro de 2023;Não me hospedaria novamente.;Hotel tem piscina que funciona até às 20h, restaurante disponível para pessoas que não querem ficar saindo para jantar ou almoçar.;O aspecto do quarto de antigo. A cama não estava quebrada, mas ao sentar nela você afundava, dando a impressão de gasta, bem gasta. Se parece com um hotel de trânsito e com grande circulação de hóspedes de empresas. No período da minha estadia estava acontecendo 3 convenções de empresas e no café da manhã uma gritaria das pessoas, todas tentando falar mais alto umas que as outras. Enfim... este hotel só serviu pois estava viajando pelas praias (Porto de Galinhas e Maragogi) e queria ficar 1 dia em Recife para pegar o voo de volta pra casa, com calma. Não me hospedaria novamente nele...;6;;;;;;
29 de janeiro de 2023;Ruim;Nada;Caro, desorganizado.. me deu um quarto que já tinha uma pessoa ocupando. Café péssimo .. não volto;3;;;;;;
29 de janeiro de 2023;Aceitável;A piscina do hotel é muito boa.;O quarto é muito antigo com cheiro de bolor, não gostei pelo preço que paguei. O café da manhã, apesar se ser bom, o espaço muito pequeno pela quantidade de hospedes.;5;;;;;;
25 de janeiro de 2023;razoável;as instalações são boas e o café da manhã também.;os funcionários da recepção só se preocupam com as formalidades , não são receptivos e não informam nada do hotel ( como funciona , atendimento do restaurante , horários da piscina etc etc etc .;7;;;;;;
17 de janeiro de 2023;Aceitável;Quarto espaçoso.;O café da manhã. Produtos de calidade inferior. Não deve ser difícil melhorar isso. Porém, os móveis, o aspecto de hotel barato é o que tem que melhorar também. Isso já vai ser mais difícil.;5;;;;;;
10 de janeiro de 2023;Bom;;Antigo;7;;;;;;
9 de janeiro de 2023;Bom;cafe da manhã e quartos excepcionais;piscina ainda em reforma;7;;;;;;
2 de janeiro de 2023;Não pretendo voltar a me hospedar neste hotel.;Do interesse do Sr Vitor e Sr. Thiago para que a minha estadia se tornasse melhor depois da pessima recepcao. Eles foram muito educados e atenciosos!!! ;;;;;;;;
"As camareiras tb sao muito educadas.""";A manutencao dos aparelhos dos quartos! Tive que mudar tres vezes de quarto pois cada um tinha algo que nao funcionava. E ainda tive que ficar carregando minhas malas para la e pra ca sozinha…..;;;;;;;;;
"Fora o constrangimento…..""";2;;;;;;;;;
31 de dezembro de 2022;Expectativa alta, mas realidade nem tanto.;Café da manhã;Instalações em reforma (piscina).;7;;;;;;
30 de dezembro de 2022;Decepcionante;Area Piscina;Prédio antigo , necessita de reforma;4;;;;;;
6 de dezembro de 2022;Bom custo benefício com uma Ótima Localização.;Apesar de Antigo, no geral, continua Bom, mas apenas Bom, não Excelente. Ainda Vale a pena pelo preço e localização. Mas a simpatia e presteza do pessoal de apoio à piscina ainda faz a diferença.;Nada em especial. Continua OK.;7;;;;;;
6 de dezembro de 2022;razoável;;a piscina muito sem animação. não tinha som o cardápio muito fraco.;5;;;;;;
3 de dezembro de 2022;Aceitável;;não emite nota fiscal no checkout contrariando CDC;5;;;;;;
1º de dezembro de 2022;Ruim;;Custo extra para tudo. Péssimo cheiro nos corredores.;3;;;;;;
17 de novembro de 2022;Descaso com manutenção;Localização. Só.;Não gostei da infraestrutura antiquada. Descaso com a manutenção. Infiltração no teto do banheiro. Vazamento de água na varanda proveniente da unidade externa do split. Gotejamento da unidade interna do split. Cama improvisada com mesa que torna a passagem super apertada. As facilidades shampoo etc no banheiro eram de baixa qualidade. O café da manhã minimamente básico. Pessoal de operação de chapa sem higiene. Uma chapeira bebia água e respingava nos alimentos. Atendimento de balcão não foi solicito. Rapaz. No booking constava como um hotel 4 estrelas quando deveria ser 2 na minha opinião. Definitivamente não recomendo.;3;;;;;;
15 de novembro de 2022;não recomendo;localização;tive problemas com o serviço do restaurante/bar;6;;;;;;
8 de novembro de 2022;não volto. nem indico;Somente do atendimento dos funcionários;Nada. Quarto velho, camas velhas, comida ruim.;4;;;;;;
6 de novembro de 2022;Lamentável as falhas.;Café Bom mais deveria ter, mas variedades de um dia para outro.;Nao foi informado da piscina quando solicitei minha reserva.;5;;;;;;
1º de novembro de 2022;só vale pela localização;localização;quartos antigos, cheiro de mofo, chuveiro meio entupido;4;;;;;;
29 de outubro de 2022;Se a piscina estivesse funcionando seria muito melhor a hospedagem.;Gostei do café da manhã e dos funcionários;Infelizmente tivemos um vazamento no banheiro, chamamos a manutenção e eles arrumaram.;;;;;;;
O crucial foi a piscina que está em reforma; viemos só pela piscina e não conseguimos aproveitar; eles dão direito a outra piscina no atlante plaza ; mas não é a mesma coisa. Fiquei muito triste pois a piscina é a alma desse hotel ; mas agora estou esperto antes de ir para alguma hospedagem perguntar se a piscina está funcionando.;;;;;;
E o estacionamento é cobrado por dia 18 reais;" enfim não foi uma das melhores hospedagens como imaginei que seria.""";5;;;;;;;;
25 de outubro de 2022;Reclamação por n poder remarcar à diária;;A piscina estava interditada, tinha reservado 2 diárias mas não tinha condições de ficar lá , sai na 1 diária. Levei meu filho e n tinha como brincar c ele no hotel sem área de lazer, falei com o gerente pra tentar fazer o extorno ou remarcar a diária mas como foi pelo bokings não aceitou. Espero que o aplicativo remarque a outra diaria;2;;;;;;
24 de outubro de 2022;Hotel Péssimo!!!!! Não recomendo!!!;Sinceramente não gostei de nada!! ;;;;;;;;
"Não voltarei a este hotel nem recomendo a ninguém!!!""";Quarto pequeno;;;;;;;;;
24 de outubro de 2022;Gostaria de saber o que aconteceu para a reserva pelo Booking não ter sido informada ao hotel.;Apesar do grande movimento no hotel, o café da manhã é sempre bom.;"Desde a chegada no hotel fomos informados que não teria sido recebida a informação de reserva do Booking, realizada em 09/10/2022 pelo aplicativo do celular. Houve muita dificuldade para localizar a reserva e isso continuou a acontecer sempre que precisamos de contato com a recepção. Os recepcionistas tentavam contato com a ""reserva"" do hotel, mas nunca conseguiam atendimento. Chegou ao ponto de no início da tarde do dia 23/10 ser convidado a comparecer na recepção para verificação, pois a diária teria vencido, causando um certo constrangimento. Após uma espera na recepção, foi localizada a reserva e o respectivo pagamento que havia sido efetuado antecipadamente, seguido de pedido de desculpas.";6;;;;;;
24 de outubro de 2022;A piscina não deveria estar nas fotos do hotel até que realmente haja uma piscina. de mesma forma que eu me frustrei, im;;Reservei o fim-de-semana para fazer turismo, ir à praia e também aproveitar a piscina maravilhosa que aparece nas fotos. Somente após o checkin me dei conta que A PISICNA ESTÁ INTERDITADA, em obras. ou seja, meus planos de relaxar na piscina na volta da praia, fracassaram.;7;;;;;;
