data_avaliacao;titulo;comentario_positivo;comentario_negativo;nota;;;;;;
7 de agosto de 2022;Boa opção na Boa Viagem!;A localização do hotel é perfeita. Excelente café da manhã e bom tamanho do quarto.;Hotel está precisando de uma revitalização.;8;;;;;;
7 de agosto de 2022;nao indico;localização;café da manhã parecia que os pães e bolos és muito passado , nos estávamos tomando café e os funcionários estavam lavando o chão com bastante sabão, tive que tirar a sandália para não escorregar. temos vídeos se precisarem, isso foi assustador;7;;;;;;
7 de agosto de 2022;Excelente localização, voltaria com certeza.;O melhor do hotel, sem dúvidas é a localização. A vista do mar é maravilhosa e a proximidade do aeroporto também é um ponto positivo. Quanto ao café da manhã, considero bom, com algumas opções saborosas. Acho que deveria ter mais variedade dos sabores dos sucos servidos. Ponto positivo, o café ser servido a partir das 6h, o que ajuda muito quando temos que sair cedo para os passeios. Fomos muito bem atendidos pelos funcionários de um maneira geral, sem exceção.;A limpeza ficou um pouco a desejar, mesmo sendo diária, observamos que não era feita de forma eficiente. Durante a minha estadia, teve um treinamento de uma empresa no auditório do hotel, deixando o mesmo, bem barulhento, mas os outros dias, foi tudo tranquilo.;8;;;;;;
7 de agosto de 2022;Bom custo benefício!;Boa localização, bom café da manhã e staff em geral educado.;Elevador: um deles não acionava o andar 7 na data da minha hospedagem com a família. Reclamei na recepção, mas a atendente não deu muita atenção.;8;;;;;;
1º de agosto de 2022;Ótima localizacao;Ótima localização c/vista linda p praia;Café da manhã a desejar... Acústica fraca exteriorizando o som do trânsito da avenida😭;7;;;;;;
1º de agosto de 2022;Localização perfeita, bom café da manhã e excelente atendimento. Mas é o que se espera pelo valor.;Ótimo hotel, mas é o que se espera pelo preço. Bom café da manhã e estrutura dos quartos. Fiquei na suíte com visão para praia, que agradou bastante. Minha filha gostou muito da piscina no terraço, que tem uma bela visão de boa viagem.;O único ponto é que poderiam ter mais mesas, cadeiras e guarda-sois na piscina. Não considero também que deveria ser pontuado com 4 estrelas.;8;;;;;;
1º de agosto de 2022;Podia ser melhor.;Hotel de frente para o mar.;Atendimento, limpeza e ausência de reposição dia itens no café da manhã.;7;;;;;;
31 de julho de 2022;bom custo benefício;localização;;9;;;;;;
28 de julho de 2022;Fantástico;Quarto reformado, limpeza e localização.;Gostei de tudo!;9;;;;;;
28 de julho de 2022;Bom;;Não há ponto de desembarque na porta do hotel, e sim um ponto de táxi que te deixa sujeito a multas. O hotel precisa trocar suas toalhas que já estão rasgando de tanto uso;7;;;;;;
27 de julho de 2022;Estadia tranquila.;Localização muito boa na praia de Boa Viagem. Bom café da manhã e custo-benefício.;Hotel com algumas reformas a fazer.;8;;;;;;
25 de julho de 2022;Férias em família .;A primeira impressão na recepção não é muito boa , mas o quarto está moderno , confortável , camas espaçosas , limpeza diária .Café da manhã muito bom . Não tenho do que reclamar .;;8;;;;;;
23 de julho de 2022;Bom;A localização ,café da manhã e cordialidade de alguns funcionários especialmente camareiras .;;;;;;;;
Quarto espaçoso ;" piscina ótima.""";Chuveiro que não esquentava e ao questionar funcionário o mesmo informou que a temperatura era assim mesmo e também cheiro do ralo do banheiro insuportável.;7;;;;;;;
22 de julho de 2022;Continuem investindo nas melhorias.;Retornei nesse hotel após 4 anos e tudo melhorou muito. Mesmo que ainda esteja em reforma, valeu muito a pena. Melhoraram demais o serviço de café da manhã. Equipe e o Ger.Sandro muito atenciosos.;Trata se de um prédio antigo que precisa de algumas reformas.;;;;;;;
Encontramos os quartos bastante limpos e o enxoval melhorou muito.;;;;;;;;;;
"Precisa de uma modernização na entrada e salas de entrada.""";9;;;;;;;;;
17 de julho de 2022;Muito bom;A localização é em frente à Praia de Boa Viagem.;Não tem estacionamento interno, os carros ficam expostos em frente ao hotel.;8;;;;;;
17 de julho de 2022;Bom;Da cama, grande e confortável.;;;;;;;;
"Muito bem localizado.""";O café da manhã atrasou em 30 minutos o horário e não tive como esperar. Banheiro com mau cheiro.;7;;;;;;;;
15 de julho de 2022;Muito bom;Café da manhã e piscina.;Limpeza:o chão do banheiro.e o atendimento de 1 das recepcionistas, não lembro o nome.;8;;;;;;
15 de julho de 2022;Fantástico;Localização excelente, em plena praia de Boa Viagem, próximo ao aeroporto, shopping, supermercados e restaurantes. Café da manhã variado e muito bom.;Hotel em reforma, com alguns espaços não disponíveis, por exemplo, o estacionamento.;9;;;;;;
14 de julho de 2022;bom café da manhã;o café da manhã era muito bom e a cama do quarto também era muito confortável;a colcha estava com cheiro de que não via uma lavagem a muito tempo e as toalhas do banheiro estavam manchadas;8;;;;;;
13 de julho de 2022;Bom;receptividade dos funcionários do hotel;limpeza do quarto;7;;;;;;
13 de julho de 2022;Bom;as camas;chuveiro;7;;;;;;
12 de julho de 2022;Boa gostei;Gostei da localização do hotel, limpeza do quarto e piscina muito bom, café da manhã bem servido , atendimento simpático.;;9;;;;;;
11 de julho de 2022;Muito boa!;Localização e atendimento.;;9;;;;;;
11 de julho de 2022;Fantástico;Café da manhã com variedades. Gentileza dos funcionários.;;9;;;;;;
11 de julho de 2022;Muito boa.;Localização excelente, próximo aos principais pontos da cidade.;telefone do quarto não funcionava.;8;;;;;;
10 de julho de 2022;Uma estadia maravilhosa! Só a vista para o mar valeu a pena@;Muito bom o café da manhã! Localização excelente ! Uma vista linda para o mar!;O serviço A la carte deixou um pouco a desejar! Poderia ser melhor acompanhando o nível do hotel! A cozinha poderia funcionar 24 horas com sucos e lanches para os hóspedes que chegam de passeios e shows! Apenas uma sugestão! Mas foi muito agradável a estadia!;8;;;;;;
9 de julho de 2022;Bom;Localização;Roupas de cama e banho, chuveiro frio;7;;;;;;
7 de julho de 2022;Bom;Funcionários atensiosos;A limpeza poderia ser melhor, roupa de cama com manchas estranhas e o chão um pouco sujo. O banheiro tem alguns pontos bem sujos também.;7;;;;;;
7 de julho de 2022;Muito bom;O café da manhã é excelente,muitas variedades.;;;;;;;;
Não tenho o que reclamar sobre as instalações.;;;;;;;;;;
"O hotel é próximo ao aeroporto e de frente para a praia mais famosa do Recife.""";Não tem estacionamento,deixamos o carro na orla da praia.;8;;;;;;;;
6 de julho de 2022;Bom;A localização do Hotel é excelente mas está muito mal cuidado e isso desvalorizou a nossa satisfação.;;7;;;;;;
5 de julho de 2022;Conforto;O quarto era super confortável, ótima localização;café da manhã fraco, sem variedades. os quartos precisam de reforma;8;;;;;;
4 de julho de 2022;Muito bom;Eu achei uma estadia de excelência.;Se alguém comentou que não gostou, est8 muitíssimo equivocado;;;;;;;
3 de julho de 2022;boa;lugar limpo, boa localização;muito barulhento o quarto em que ficamos;7;;;;;;
3 de julho de 2022;Muito bom;Localização;Café fui o ano passado estava mais bem servido,tinha salame pão de queijo enfim este não deixou um pouco a desejar neste quesito.;;;;;;;
"Não tava ruim mas já foi melhor.""";8;;;;;;;;;
1º de julho de 2022;Bom;Razoável;;7;;;;;;
30 de junho de 2022;Bom;Localizado ótima, piscina e café muito bom;Limpeza, camas não confortáveis;7;;;;;;
29 de junho de 2022;Boa. recomendável. Funcionários solícitos!;Quarto amplo.;;;;;;;;
"banheiro limpo.""";saguão e recepção com goteiras e revestimento quebrado.;;;;;;;;;
"Chuva dentro do hotel!""";7;;;;;;;;;
28 de junho de 2022;Bom;Localização;Hotel estava em reforma. Café da manhã mediano.;7;;;;;;
28 de junho de 2022;Bom;O quarto é muito confortável, tivemos uma funcionária muito atenciosa!;infelizmente por conta das chuvas o refeitório ficou quase alagado, elevador sem funcionar, banheiro tbm com infiltração, tivemos que subir várias escadas, descer com as bagagens!;7;;;;;;
27 de junho de 2022;Acho que os quartos e ambientes do hotel deveriam ser mais limpos e café da manhã com mais variedades;localização ;;;;;;;;
"atendimento funcionários""";limpeza ;;;;;;;;;
"café da manhã""";8;;;;;;;;;
26 de junho de 2022;Fantástico;A vista era excelente e o café da manhã sensacional.;Somente o acesso de carro em frente ao hotel é um pouco complicado.;9;;;;;;
24 de junho de 2022;Fantástico;Excelente localização. Presença de um restaurante no hotel permite que se faça todas as refeições sem precisar sair do hotel. Faltou energia em toda a avenida por muito tempo, mas o gerador atendeu de forma excepcional, permitindo o funcionamento do ar, luz, etc.;Achei o colchão duro.;9;;;;;;
22 de junho de 2022;Bom;Gostei da localização, café da manhã, boa limpeza;O Hotel tem instalações antigas, mas nada que atrapalhou nossa estadia, não gostei também da cama ser duas de solteiro juntas pra formar a de casal e o travesseiro também não era confortável, mas ficou dentro da expectativa.;7;;;;;;
22 de junho de 2022;Regular;Localização ótima;Instalações precária;7;;;;;;
22 de junho de 2022;muito tranquila e confortável.;a cama muito confortável, ar funcionando muito bem, quarto bem iluminado, amplo.;a televisão não funcionava com a conexão internet, levei meu chrome mas mesmo assim não consegui assistir a meus filmes por App. nem a manutenção conseguiu consertar isso.;9;;;;;;
21 de junho de 2022;Recomendo!;A localização do hotel é ótima, perto de tudo e muito fácil acesso para outros pontos da cidade. O quarto é bem amplo e confortável.;O café da manhã é bem diversificado mas pode melhorar nos itens de frutas e bebidas.;8;;;;;;
20 de junho de 2022;MUITO BOA;DA LOCALIZAÇÃO , EM FRENTE A PRAIA DE BOA VIAGEM SO ATRAVESSAR A RUA E FICA EM UM DOS MELHORES PONTOS PARA BANHO, PERTINHO DO CARREFOUR, DE SALAO DE FARMACIAS E AO LADO DO RESTAURANTE MUITO BOM ILHA DOS CAMARÕES. CAFE DA MANHA BOM;PISCINA SUPER SUJA NAO DEU PARA ENTRAR, HOTEL EM REFORMA MAS ISSO É TRANQUILO, JÁ VÃO ACABAR.;8;;;;;;
20 de junho de 2022;Foi bom sim!;Vista maravilhosa;Da cama , muito dura desconfortável.;7;;;;;;
18 de junho de 2022;Muito bom, voltaria!!! Apenas os cuidados na área da piscina precisam ser intensificados.;Localização, praia a poucos passos, próximo ao aeroporto, shopping...;Area da piscina, lugar me pareceu um pouco abandonado, especificamente hall até chegar na piscina, elevador da piscina, no meu quarto havia no canto da parede inferior uma mancha de bolor;7;;;;;;
18 de junho de 2022;Muito bom;Localização e café da manhã;Prédio em reforma;8;;;;;;
16 de junho de 2022;ótima;localização;falta de estacionamento;8;;;;;;
16 de junho de 2022;ótimo custo benefício e excelente café;quarto amplo, bem limpo e arejado, com uma varanda com vista pra praia excelente. tem ótima localização de frente com a praia de boa viagem.;;;;;;;;
café da manhã muito bom com muitas variedades e tudo fresquinho;" adoramos.""";único ponto ruim foi a janela do banheiro receber toda a fumaça que sai do forno de pizza, fica cheiro de queimado mas somente no começo quando ligam o forno de pizza. mas nada que deixar a porta fechada não resolva.;9;;;;;;;
16 de junho de 2022;Bom;Pequeno almoço bom e acomodações boas também. Ótima localização e funcionários cordiais e atenciosos;Limpeza questionável (areia no quarto e banheiro da recepção sujo), manutenção também (banheiro do quarto meio escuro, com lâmpada queimada).;7;;;;;;
15 de junho de 2022;Muito bom;Café da manhã bom, localização;Corredores com cheiro de mofo.wifi ruim nos quartos;8;;;;;;
15 de junho de 2022;hotel bom;o hotel tem um bom custo beneficio. a localização é o ponto forte, por ficar a beira mar. tem um restaurante na parte de baixo, que serve almoço e janta a parte. e tbm outros restaurantes proximos.;a area comum do hotel estava bem judiada, precisando de uma manutençao e modernizada. nós ficamos 2 noites, foi OK. pelo valor, o hotel entrega o que esta cobrando.;8;;;;;;
14 de junho de 2022;Muito bom;Localização;Café da manhã;8;;;;;;
13 de junho de 2022;Fantástico;Os funcionários são muito educados, os quartos são limpos e o restaurante tem boas opções;Os travesseiros são bem ruins, poderiam ser trocados;9;;;;;;
12 de junho de 2022;Muito bom;A localização é excelente, o café da manhã é bom e o atendimento é cordial.;O chuveiro estava falhando.;8;;;;;;
10 de junho de 2022;Maravilhoso.;A vista é maravilhosa, o quarto muito confortável e a cama muito gostosa. Equipe muito educada. A piscina também é ótima. Gostei muito.;Na entrada o cheiro não é muito bom.. como prédio velho.. mas o quarto não tem o mesmo cheiro.;9;;;;;;
10 de junho de 2022;Excelente custo-benefício;O conforto que a instalações do hotel oferece e a agilidade/simpatia dos funcionários. O café da manhã tbm é excelente! O hotel ter restaurante que funcione de 12h às 22h foi excelente para mim, que estava acompanhada de idosos. Acho que esse hotel atendeu todas minhas expectativas de acessibilidade e conforto. Com certeza recomendaria.;O cheiro de mofo. Acredito que devido as chuvas ocorridas no mês de junho, deve ter ocasionado infiltrações. No entanto, no momento da hospedagem estavam realizando obras no hotel, onde acredito que uma das causas seja para solucionar esse questão do mofo.;9;;;;;;
9 de junho de 2022;Muito Bom;Hotel limpo e impecável, café da manhã bom embora pouca variedade.;;;;;;;;
Limpeza nota 1000.;;;;;;;;;;
"Sem estacionamento.""";Atendimento na recepção.;;;;;;;;;
Desorganização total;;;;;;;;;;
"Certifique-se de tudo que você acerta e combina com os recepcionistas para evitar transtornos.""";9;;;;;;;;;
9 de junho de 2022;Fantástico;espaço do quarto e café da manhã maravilhoso;;9;;;;;;
8 de junho de 2022;Hotel em Obras;Da localização.;Hotel precisando de muitas obras e melhorias. Ta velho e cheio de infiltrações.;8;;;;;;
8 de junho de 2022;Fantástico;Hotel confortável, bem localizado, funcionários atenciosos e prestativos. Em especial, o gerente Genivaldo, assim como o segurança Vitor e os recepcionistas foram muito solícitos.;;9;;;;;;
